sample_id,official_split,image_relpath,map_relpath
552004,train,images/images/train/COCO_train2014_000000552004.jpg,maps/train/COCO_train2014_000000552004.png
55202,train,images/images/train/COCO_train2014_000000055202.jpg,maps/train/COCO_train2014_000000055202.png
552032,train,images/images/train/COCO_train2014_000000552032.jpg,maps/train/COCO_train2014_000000552032.png
552066,train,images/images/train/COCO_train2014_000000552066.jpg,maps/train/COCO_train2014_000000552066.png
552163,train,images/images/train/COCO_train2014_000000552163.jpg,maps/train/COCO_train2014_000000552163.png
55226,train,images/images/train/COCO_train2014_000000055226.jpg,maps/train/COCO_train2014_000000055226.png
552272,train,images/images/train/COCO_train2014_000000552272.jpg,maps/train/COCO_train2014_000000552272.png
552441,train,images/images/train/COCO_train2014_000000552441.jpg,maps/train/COCO_train2014_000000552441.png
552453,train,images/images/train/COCO_train2014_000000552453.jpg,maps/train/COCO_train2014_000000552453.png
552486,train,images/images/train/COCO_train2014_000000552486.jpg,maps/train/COCO_train2014_000000552486.png
552623,train,images/images/train/COCO_train2014_000000552623.jpg,maps/train/COCO_train2014_000000552623.png
552641,train,images/images/train/COCO_train2014_000000552641.jpg,maps/train/COCO_train2014_000000552641.png
552657,train,images/images/train/COCO_train2014_000000552657.jpg,maps/train/COCO_train2014_000000552657.png
552721,train,images/images/train/COCO_train2014_000000552721.jpg,maps/train/COCO_train2014_000000552721.png
55276,train,images/images/train/COCO_train2014_000000055276.jpg,maps/train/COCO_train2014_000000055276.png
55288,train,images/images/train/COCO_train2014_000000055288.jpg,maps/train/COCO_train2014_000000055288.png
552886,train,images/images/train/COCO_train2014_000000552886.jpg,maps/train/COCO_train2014_000000552886.png
55294,train,images/images/train/COCO_train2014_000000055294.jpg,maps/train/COCO_train2014_000000055294.png
553021,train,images/images/train/COCO_train2014_000000553021.jpg,maps/train/COCO_train2014_000000553021.png
553030,train,images/images/train/COCO_train2014_000000553030.jpg,maps/train/COCO_train2014_000000553030.png
553046,train,images/images/train/COCO_train2014_000000553046.jpg,maps/train/COCO_train2014_000000553046.png
553149,train,images/images/train/COCO_train2014_000000553149.jpg,maps/train/COCO_train2014_000000553149.png
553176,train,images/images/train/COCO_train2014_000000553176.jpg,maps/train/COCO_train2014_000000553176.png
553209,train,images/images/train/COCO_train2014_000000553209.jpg,maps/train/COCO_train2014_000000553209.png
553304,train,images/images/train/COCO_train2014_000000553304.jpg,maps/train/COCO_train2014_000000553304.png
553373,train,images/images/train/COCO_train2014_000000553373.jpg,maps/train/COCO_train2014_000000553373.png
553407,train,images/images/train/COCO_train2014_000000553407.jpg,maps/train/COCO_train2014_000000553407.png
553413,train,images/images/train/COCO_train2014_000000553413.jpg,maps/train/COCO_train2014_000000553413.png
55344,train,images/images/train/COCO_train2014_000000055344.jpg,maps/train/COCO_train2014_000000055344.png
553446,train,images/images/train/COCO_train2014_000000553446.jpg,maps/train/COCO_train2014_000000553446.png
553487,train,images/images/train/COCO_train2014_000000553487.jpg,maps/train/COCO_train2014_000000553487.png
553498,train,images/images/train/COCO_train2014_000000553498.jpg,maps/train/COCO_train2014_000000553498.png
553563,train,images/images/train/COCO_train2014_000000553563.jpg,maps/train/COCO_train2014_000000553563.png
553573,train,images/images/train/COCO_train2014_000000553573.jpg,maps/train/COCO_train2014_000000553573.png
553623,train,images/images/train/COCO_train2014_000000553623.jpg,maps/train/COCO_train2014_000000553623.png
553668,train,images/images/train/COCO_train2014_000000553668.jpg,maps/train/COCO_train2014_000000553668.png
553736,train,images/images/train/COCO_train2014_000000553736.jpg,maps/train/COCO_train2014_000000553736.png
553758,train,images/images/train/COCO_train2014_000000553758.jpg,maps/train/COCO_train2014_000000553758.png
553800,train,images/images/train/COCO_train2014_000000553800.jpg,maps/train/COCO_train2014_000000553800.png
553849,train,images/images/train/COCO_train2014_000000553849.jpg,maps/train/COCO_train2014_000000553849.png
553913,train,images/images/train/COCO_train2014_000000553913.jpg,maps/train/COCO_train2014_000000553913.png
55398,train,images/images/train/COCO_train2014_000000055398.jpg,maps/train/COCO_train2014_000000055398.png
554066,train,images/images/train/COCO_train2014_000000554066.jpg,maps/train/COCO_train2014_000000554066.png
554081,train,images/images/train/COCO_train2014_000000554081.jpg,maps/train/COCO_train2014_000000554081.png
554082,train,images/images/train/COCO_train2014_000000554082.jpg,maps/train/COCO_train2014_000000554082.png
55413,train,images/images/train/COCO_train2014_000000055413.jpg,maps/train/COCO_train2014_000000055413.png
554159,train,images/images/train/COCO_train2014_000000554159.jpg,maps/train/COCO_train2014_000000554159.png
554217,train,images/images/train/COCO_train2014_000000554217.jpg,maps/train/COCO_train2014_000000554217.png
554301,train,images/images/train/COCO_train2014_000000554301.jpg,maps/train/COCO_train2014_000000554301.png
554323,train,images/images/train/COCO_train2014_000000554323.jpg,maps/train/COCO_train2014_000000554323.png
554434,train,images/images/train/COCO_train2014_000000554434.jpg,maps/train/COCO_train2014_000000554434.png
554507,train,images/images/train/COCO_train2014_000000554507.jpg,maps/train/COCO_train2014_000000554507.png
554541,train,images/images/train/COCO_train2014_000000554541.jpg,maps/train/COCO_train2014_000000554541.png
55468,train,images/images/train/COCO_train2014_000000055468.jpg,maps/train/COCO_train2014_000000055468.png
554752,train,images/images/train/COCO_train2014_000000554752.jpg,maps/train/COCO_train2014_000000554752.png
55478,train,images/images/train/COCO_train2014_000000055478.jpg,maps/train/COCO_train2014_000000055478.png
554809,train,images/images/train/COCO_train2014_000000554809.jpg,maps/train/COCO_train2014_000000554809.png
554815,train,images/images/train/COCO_train2014_000000554815.jpg,maps/train/COCO_train2014_000000554815.png
554949,train,images/images/train/COCO_train2014_000000554949.jpg,maps/train/COCO_train2014_000000554949.png
554952,train,images/images/train/COCO_train2014_000000554952.jpg,maps/train/COCO_train2014_000000554952.png
554996,train,images/images/train/COCO_train2014_000000554996.jpg,maps/train/COCO_train2014_000000554996.png
555020,train,images/images/train/COCO_train2014_000000555020.jpg,maps/train/COCO_train2014_000000555020.png
555022,train,images/images/train/COCO_train2014_000000555022.jpg,maps/train/COCO_train2014_000000555022.png
555118,train,images/images/train/COCO_train2014_000000555118.jpg,maps/train/COCO_train2014_000000555118.png
55517,train,images/images/train/COCO_train2014_000000055517.jpg,maps/train/COCO_train2014_000000055517.png
555206,train,images/images/train/COCO_train2014_000000555206.jpg,maps/train/COCO_train2014_000000555206.png
55521,train,images/images/train/COCO_train2014_000000055521.jpg,maps/train/COCO_train2014_000000055521.png
55527,train,images/images/train/COCO_train2014_000000055527.jpg,maps/train/COCO_train2014_000000055527.png
555273,train,images/images/train/COCO_train2014_000000555273.jpg,maps/train/COCO_train2014_000000555273.png
555336,train,images/images/train/COCO_train2014_000000555336.jpg,maps/train/COCO_train2014_000000555336.png
555355,train,images/images/train/COCO_train2014_000000555355.jpg,maps/train/COCO_train2014_000000555355.png
555475,train,images/images/train/COCO_train2014_000000555475.jpg,maps/train/COCO_train2014_000000555475.png
555493,train,images/images/train/COCO_train2014_000000555493.jpg,maps/train/COCO_train2014_000000555493.png
555514,train,images/images/train/COCO_train2014_000000555514.jpg,maps/train/COCO_train2014_000000555514.png
555516,train,images/images/train/COCO_train2014_000000555516.jpg,maps/train/COCO_train2014_000000555516.png
555534,train,images/images/train/COCO_train2014_000000555534.jpg,maps/train/COCO_train2014_000000555534.png
555653,train,images/images/train/COCO_train2014_000000555653.jpg,maps/train/COCO_train2014_000000555653.png
555654,train,images/images/train/COCO_train2014_000000555654.jpg,maps/train/COCO_train2014_000000555654.png
555800,train,images/images/train/COCO_train2014_000000555800.jpg,maps/train/COCO_train2014_000000555800.png
555882,train,images/images/train/COCO_train2014_000000555882.jpg,maps/train/COCO_train2014_000000555882.png
555910,train,images/images/train/COCO_train2014_000000555910.jpg,maps/train/COCO_train2014_000000555910.png
556089,train,images/images/train/COCO_train2014_000000556089.jpg,maps/train/COCO_train2014_000000556089.png
55618,train,images/images/train/COCO_train2014_000000055618.jpg,maps/train/COCO_train2014_000000055618.png
55627,train,images/images/train/COCO_train2014_000000055627.jpg,maps/train/COCO_train2014_000000055627.png
55641,train,images/images/train/COCO_train2014_000000055641.jpg,maps/train/COCO_train2014_000000055641.png
556482,train,images/images/train/COCO_train2014_000000556482.jpg,maps/train/COCO_train2014_000000556482.png
556544,train,images/images/train/COCO_train2014_000000556544.jpg,maps/train/COCO_train2014_000000556544.png
556698,train,images/images/train/COCO_train2014_000000556698.jpg,maps/train/COCO_train2014_000000556698.png
556709,train,images/images/train/COCO_train2014_000000556709.jpg,maps/train/COCO_train2014_000000556709.png
556730,train,images/images/train/COCO_train2014_000000556730.jpg,maps/train/COCO_train2014_000000556730.png
556745,train,images/images/train/COCO_train2014_000000556745.jpg,maps/train/COCO_train2014_000000556745.png
556775,train,images/images/train/COCO_train2014_000000556775.jpg,maps/train/COCO_train2014_000000556775.png
556823,train,images/images/train/COCO_train2014_000000556823.jpg,maps/train/COCO_train2014_000000556823.png
556843,train,images/images/train/COCO_train2014_000000556843.jpg,maps/train/COCO_train2014_000000556843.png
55695,train,images/images/train/COCO_train2014_000000055695.jpg,maps/train/COCO_train2014_000000055695.png
556956,train,images/images/train/COCO_train2014_000000556956.jpg,maps/train/COCO_train2014_000000556956.png
557102,train,images/images/train/COCO_train2014_000000557102.jpg,maps/train/COCO_train2014_000000557102.png
55712,train,images/images/train/COCO_train2014_000000055712.jpg,maps/train/COCO_train2014_000000055712.png
557227,train,images/images/train/COCO_train2014_000000557227.jpg,maps/train/COCO_train2014_000000557227.png
55731,train,images/images/train/COCO_train2014_000000055731.jpg,maps/train/COCO_train2014_000000055731.png
557313,train,images/images/train/COCO_train2014_000000557313.jpg,maps/train/COCO_train2014_000000557313.png
55733,train,images/images/train/COCO_train2014_000000055733.jpg,maps/train/COCO_train2014_000000055733.png
5574,train,images/images/train/COCO_train2014_000000005574.jpg,maps/train/COCO_train2014_000000005574.png
557490,train,images/images/train/COCO_train2014_000000557490.jpg,maps/train/COCO_train2014_000000557490.png
557546,train,images/images/train/COCO_train2014_000000557546.jpg,maps/train/COCO_train2014_000000557546.png
557578,train,images/images/train/COCO_train2014_000000557578.jpg,maps/train/COCO_train2014_000000557578.png
557628,train,images/images/train/COCO_train2014_000000557628.jpg,maps/train/COCO_train2014_000000557628.png
55764,train,images/images/train/COCO_train2014_000000055764.jpg,maps/train/COCO_train2014_000000055764.png
557678,train,images/images/train/COCO_train2014_000000557678.jpg,maps/train/COCO_train2014_000000557678.png
557717,train,images/images/train/COCO_train2014_000000557717.jpg,maps/train/COCO_train2014_000000557717.png
557746,train,images/images/train/COCO_train2014_000000557746.jpg,maps/train/COCO_train2014_000000557746.png
557768,train,images/images/train/COCO_train2014_000000557768.jpg,maps/train/COCO_train2014_000000557768.png
557783,train,images/images/train/COCO_train2014_000000557783.jpg,maps/train/COCO_train2014_000000557783.png
557944,train,images/images/train/COCO_train2014_000000557944.jpg,maps/train/COCO_train2014_000000557944.png
557948,train,images/images/train/COCO_train2014_000000557948.jpg,maps/train/COCO_train2014_000000557948.png
557952,train,images/images/train/COCO_train2014_000000557952.jpg,maps/train/COCO_train2014_000000557952.png
558044,train,images/images/train/COCO_train2014_000000558044.jpg,maps/train/COCO_train2014_000000558044.png
558166,train,images/images/train/COCO_train2014_000000558166.jpg,maps/train/COCO_train2014_000000558166.png
55818,train,images/images/train/COCO_train2014_000000055818.jpg,maps/train/COCO_train2014_000000055818.png
558271,train,images/images/train/COCO_train2014_000000558271.jpg,maps/train/COCO_train2014_000000558271.png
558274,train,images/images/train/COCO_train2014_000000558274.jpg,maps/train/COCO_train2014_000000558274.png
558317,train,images/images/train/COCO_train2014_000000558317.jpg,maps/train/COCO_train2014_000000558317.png
558401,train,images/images/train/COCO_train2014_000000558401.jpg,maps/train/COCO_train2014_000000558401.png
558448,train,images/images/train/COCO_train2014_000000558448.jpg,maps/train/COCO_train2014_000000558448.png
558584,train,images/images/train/COCO_train2014_000000558584.jpg,maps/train/COCO_train2014_000000558584.png
558599,train,images/images/train/COCO_train2014_000000558599.jpg,maps/train/COCO_train2014_000000558599.png
558602,train,images/images/train/COCO_train2014_000000558602.jpg,maps/train/COCO_train2014_000000558602.png
558615,train,images/images/train/COCO_train2014_000000558615.jpg,maps/train/COCO_train2014_000000558615.png
558616,train,images/images/train/COCO_train2014_000000558616.jpg,maps/train/COCO_train2014_000000558616.png
558619,train,images/images/train/COCO_train2014_000000558619.jpg,maps/train/COCO_train2014_000000558619.png
558623,train,images/images/train/COCO_train2014_000000558623.jpg,maps/train/COCO_train2014_000000558623.png
55873,train,images/images/train/COCO_train2014_000000055873.jpg,maps/train/COCO_train2014_000000055873.png
558835,train,images/images/train/COCO_train2014_000000558835.jpg,maps/train/COCO_train2014_000000558835.png
558836,train,images/images/train/COCO_train2014_000000558836.jpg,maps/train/COCO_train2014_000000558836.png
558871,train,images/images/train/COCO_train2014_000000558871.jpg,maps/train/COCO_train2014_000000558871.png
5589,train,images/images/train/COCO_train2014_000000005589.jpg,maps/train/COCO_train2014_000000005589.png
55891,train,images/images/train/COCO_train2014_000000055891.jpg,maps/train/COCO_train2014_000000055891.png
558917,train,images/images/train/COCO_train2014_000000558917.jpg,maps/train/COCO_train2014_000000558917.png
558968,train,images/images/train/COCO_train2014_000000558968.jpg,maps/train/COCO_train2014_000000558968.png
559021,train,images/images/train/COCO_train2014_000000559021.jpg,maps/train/COCO_train2014_000000559021.png
559079,train,images/images/train/COCO_train2014_000000559079.jpg,maps/train/COCO_train2014_000000559079.png
55915,train,images/images/train/COCO_train2014_000000055915.jpg,maps/train/COCO_train2014_000000055915.png
559356,train,images/images/train/COCO_train2014_000000559356.jpg,maps/train/COCO_train2014_000000559356.png
559366,train,images/images/train/COCO_train2014_000000559366.jpg,maps/train/COCO_train2014_000000559366.png
559382,train,images/images/train/COCO_train2014_000000559382.jpg,maps/train/COCO_train2014_000000559382.png
55942,train,images/images/train/COCO_train2014_000000055942.jpg,maps/train/COCO_train2014_000000055942.png
55947,train,images/images/train/COCO_train2014_000000055947.jpg,maps/train/COCO_train2014_000000055947.png
559484,train,images/images/train/COCO_train2014_000000559484.jpg,maps/train/COCO_train2014_000000559484.png
55966,train,images/images/train/COCO_train2014_000000055966.jpg,maps/train/COCO_train2014_000000055966.png
559733,train,images/images/train/COCO_train2014_000000559733.jpg,maps/train/COCO_train2014_000000559733.png
559768,train,images/images/train/COCO_train2014_000000559768.jpg,maps/train/COCO_train2014_000000559768.png
559891,train,images/images/train/COCO_train2014_000000559891.jpg,maps/train/COCO_train2014_000000559891.png
559974,train,images/images/train/COCO_train2014_000000559974.jpg,maps/train/COCO_train2014_000000559974.png
559986,train,images/images/train/COCO_train2014_000000559986.jpg,maps/train/COCO_train2014_000000559986.png
560046,train,images/images/train/COCO_train2014_000000560046.jpg,maps/train/COCO_train2014_000000560046.png
56005,train,images/images/train/COCO_train2014_000000056005.jpg,maps/train/COCO_train2014_000000056005.png
56006,train,images/images/train/COCO_train2014_000000056006.jpg,maps/train/COCO_train2014_000000056006.png
560135,train,images/images/train/COCO_train2014_000000560135.jpg,maps/train/COCO_train2014_000000560135.png
560158,train,images/images/train/COCO_train2014_000000560158.jpg,maps/train/COCO_train2014_000000560158.png
560262,train,images/images/train/COCO_train2014_000000560262.jpg,maps/train/COCO_train2014_000000560262.png
560366,train,images/images/train/COCO_train2014_000000560366.jpg,maps/train/COCO_train2014_000000560366.png
560384,train,images/images/train/COCO_train2014_000000560384.jpg,maps/train/COCO_train2014_000000560384.png
560436,train,images/images/train/COCO_train2014_000000560436.jpg,maps/train/COCO_train2014_000000560436.png
560437,train,images/images/train/COCO_train2014_000000560437.jpg,maps/train/COCO_train2014_000000560437.png
560495,train,images/images/train/COCO_train2014_000000560495.jpg,maps/train/COCO_train2014_000000560495.png
560525,train,images/images/train/COCO_train2014_000000560525.jpg,maps/train/COCO_train2014_000000560525.png
560532,train,images/images/train/COCO_train2014_000000560532.jpg,maps/train/COCO_train2014_000000560532.png
560544,train,images/images/train/COCO_train2014_000000560544.jpg,maps/train/COCO_train2014_000000560544.png
560552,train,images/images/train/COCO_train2014_000000560552.jpg,maps/train/COCO_train2014_000000560552.png
560567,train,images/images/train/COCO_train2014_000000560567.jpg,maps/train/COCO_train2014_000000560567.png
560571,train,images/images/train/COCO_train2014_000000560571.jpg,maps/train/COCO_train2014_000000560571.png
560581,train,images/images/train/COCO_train2014_000000560581.jpg,maps/train/COCO_train2014_000000560581.png
560604,train,images/images/train/COCO_train2014_000000560604.jpg,maps/train/COCO_train2014_000000560604.png
560685,train,images/images/train/COCO_train2014_000000560685.jpg,maps/train/COCO_train2014_000000560685.png
560726,train,images/images/train/COCO_train2014_000000560726.jpg,maps/train/COCO_train2014_000000560726.png
560748,train,images/images/train/COCO_train2014_000000560748.jpg,maps/train/COCO_train2014_000000560748.png
56075,train,images/images/train/COCO_train2014_000000056075.jpg,maps/train/COCO_train2014_000000056075.png
560784,train,images/images/train/COCO_train2014_000000560784.jpg,maps/train/COCO_train2014_000000560784.png
560943,train,images/images/train/COCO_train2014_000000560943.jpg,maps/train/COCO_train2014_000000560943.png
560969,train,images/images/train/COCO_train2014_000000560969.jpg,maps/train/COCO_train2014_000000560969.png
561006,train,images/images/train/COCO_train2014_000000561006.jpg,maps/train/COCO_train2014_000000561006.png
561012,train,images/images/train/COCO_train2014_000000561012.jpg,maps/train/COCO_train2014_000000561012.png
56109,train,images/images/train/COCO_train2014_000000056109.jpg,maps/train/COCO_train2014_000000056109.png
561101,train,images/images/train/COCO_train2014_000000561101.jpg,maps/train/COCO_train2014_000000561101.png
561180,train,images/images/train/COCO_train2014_000000561180.jpg,maps/train/COCO_train2014_000000561180.png
561190,train,images/images/train/COCO_train2014_000000561190.jpg,maps/train/COCO_train2014_000000561190.png
561251,train,images/images/train/COCO_train2014_000000561251.jpg,maps/train/COCO_train2014_000000561251.png
56132,train,images/images/train/COCO_train2014_000000056132.jpg,maps/train/COCO_train2014_000000056132.png
561352,train,images/images/train/COCO_train2014_000000561352.jpg,maps/train/COCO_train2014_000000561352.png
561390,train,images/images/train/COCO_train2014_000000561390.jpg,maps/train/COCO_train2014_000000561390.png
561406,train,images/images/train/COCO_train2014_000000561406.jpg,maps/train/COCO_train2014_000000561406.png
561436,train,images/images/train/COCO_train2014_000000561436.jpg,maps/train/COCO_train2014_000000561436.png
561464,train,images/images/train/COCO_train2014_000000561464.jpg,maps/train/COCO_train2014_000000561464.png
561527,train,images/images/train/COCO_train2014_000000561527.jpg,maps/train/COCO_train2014_000000561527.png
561630,train,images/images/train/COCO_train2014_000000561630.jpg,maps/train/COCO_train2014_000000561630.png
561643,train,images/images/train/COCO_train2014_000000561643.jpg,maps/train/COCO_train2014_000000561643.png
561660,train,images/images/train/COCO_train2014_000000561660.jpg,maps/train/COCO_train2014_000000561660.png
561731,train,images/images/train/COCO_train2014_000000561731.jpg,maps/train/COCO_train2014_000000561731.png
561785,train,images/images/train/COCO_train2014_000000561785.jpg,maps/train/COCO_train2014_000000561785.png
561821,train,images/images/train/COCO_train2014_000000561821.jpg,maps/train/COCO_train2014_000000561821.png
561894,train,images/images/train/COCO_train2014_000000561894.jpg,maps/train/COCO_train2014_000000561894.png
561917,train,images/images/train/COCO_train2014_000000561917.jpg,maps/train/COCO_train2014_000000561917.png
561947,train,images/images/train/COCO_train2014_000000561947.jpg,maps/train/COCO_train2014_000000561947.png
561988,train,images/images/train/COCO_train2014_000000561988.jpg,maps/train/COCO_train2014_000000561988.png
562015,train,images/images/train/COCO_train2014_000000562015.jpg,maps/train/COCO_train2014_000000562015.png
562029,train,images/images/train/COCO_train2014_000000562029.jpg,maps/train/COCO_train2014_000000562029.png
562098,train,images/images/train/COCO_train2014_000000562098.jpg,maps/train/COCO_train2014_000000562098.png
562136,train,images/images/train/COCO_train2014_000000562136.jpg,maps/train/COCO_train2014_000000562136.png
562147,train,images/images/train/COCO_train2014_000000562147.jpg,maps/train/COCO_train2014_000000562147.png
562242,train,images/images/train/COCO_train2014_000000562242.jpg,maps/train/COCO_train2014_000000562242.png
562341,train,images/images/train/COCO_train2014_000000562341.jpg,maps/train/COCO_train2014_000000562341.png
562382,train,images/images/train/COCO_train2014_000000562382.jpg,maps/train/COCO_train2014_000000562382.png
562504,train,images/images/train/COCO_train2014_000000562504.jpg,maps/train/COCO_train2014_000000562504.png
562574,train,images/images/train/COCO_train2014_000000562574.jpg,maps/train/COCO_train2014_000000562574.png
562602,train,images/images/train/COCO_train2014_000000562602.jpg,maps/train/COCO_train2014_000000562602.png
56262,train,images/images/train/COCO_train2014_000000056262.jpg,maps/train/COCO_train2014_000000056262.png
562664,train,images/images/train/COCO_train2014_000000562664.jpg,maps/train/COCO_train2014_000000562664.png
562677,train,images/images/train/COCO_train2014_000000562677.jpg,maps/train/COCO_train2014_000000562677.png
562678,train,images/images/train/COCO_train2014_000000562678.jpg,maps/train/COCO_train2014_000000562678.png
562740,train,images/images/train/COCO_train2014_000000562740.jpg,maps/train/COCO_train2014_000000562740.png
562766,train,images/images/train/COCO_train2014_000000562766.jpg,maps/train/COCO_train2014_000000562766.png
562817,train,images/images/train/COCO_train2014_000000562817.jpg,maps/train/COCO_train2014_000000562817.png
562826,train,images/images/train/COCO_train2014_000000562826.jpg,maps/train/COCO_train2014_000000562826.png
562835,train,images/images/train/COCO_train2014_000000562835.jpg,maps/train/COCO_train2014_000000562835.png
562862,train,images/images/train/COCO_train2014_000000562862.jpg,maps/train/COCO_train2014_000000562862.png
56287,train,images/images/train/COCO_train2014_000000056287.jpg,maps/train/COCO_train2014_000000056287.png
562876,train,images/images/train/COCO_train2014_000000562876.jpg,maps/train/COCO_train2014_000000562876.png
562973,train,images/images/train/COCO_train2014_000000562973.jpg,maps/train/COCO_train2014_000000562973.png
563098,train,images/images/train/COCO_train2014_000000563098.jpg,maps/train/COCO_train2014_000000563098.png
563138,train,images/images/train/COCO_train2014_000000563138.jpg,maps/train/COCO_train2014_000000563138.png
563164,train,images/images/train/COCO_train2014_000000563164.jpg,maps/train/COCO_train2014_000000563164.png
5632,train,images/images/train/COCO_train2014_000000005632.jpg,maps/train/COCO_train2014_000000005632.png
563270,train,images/images/train/COCO_train2014_000000563270.jpg,maps/train/COCO_train2014_000000563270.png
563279,train,images/images/train/COCO_train2014_000000563279.jpg,maps/train/COCO_train2014_000000563279.png
563319,train,images/images/train/COCO_train2014_000000563319.jpg,maps/train/COCO_train2014_000000563319.png
56332,train,images/images/train/COCO_train2014_000000056332.jpg,maps/train/COCO_train2014_000000056332.png
563391,train,images/images/train/COCO_train2014_000000563391.jpg,maps/train/COCO_train2014_000000563391.png
563396,train,images/images/train/COCO_train2014_000000563396.jpg,maps/train/COCO_train2014_000000563396.png
563444,train,images/images/train/COCO_train2014_000000563444.jpg,maps/train/COCO_train2014_000000563444.png
563475,train,images/images/train/COCO_train2014_000000563475.jpg,maps/train/COCO_train2014_000000563475.png
563651,train,images/images/train/COCO_train2014_000000563651.jpg,maps/train/COCO_train2014_000000563651.png
563652,train,images/images/train/COCO_train2014_000000563652.jpg,maps/train/COCO_train2014_000000563652.png
563656,train,images/images/train/COCO_train2014_000000563656.jpg,maps/train/COCO_train2014_000000563656.png
563658,train,images/images/train/COCO_train2014_000000563658.jpg,maps/train/COCO_train2014_000000563658.png
563676,train,images/images/train/COCO_train2014_000000563676.jpg,maps/train/COCO_train2014_000000563676.png
563717,train,images/images/train/COCO_train2014_000000563717.jpg,maps/train/COCO_train2014_000000563717.png
563798,train,images/images/train/COCO_train2014_000000563798.jpg,maps/train/COCO_train2014_000000563798.png
5638,train,images/images/train/COCO_train2014_000000005638.jpg,maps/train/COCO_train2014_000000005638.png
563803,train,images/images/train/COCO_train2014_000000563803.jpg,maps/train/COCO_train2014_000000563803.png
563898,train,images/images/train/COCO_train2014_000000563898.jpg,maps/train/COCO_train2014_000000563898.png
563985,train,images/images/train/COCO_train2014_000000563985.jpg,maps/train/COCO_train2014_000000563985.png
563987,train,images/images/train/COCO_train2014_000000563987.jpg,maps/train/COCO_train2014_000000563987.png
564015,train,images/images/train/COCO_train2014_000000564015.jpg,maps/train/COCO_train2014_000000564015.png
564072,train,images/images/train/COCO_train2014_000000564072.jpg,maps/train/COCO_train2014_000000564072.png
56416,train,images/images/train/COCO_train2014_000000056416.jpg,maps/train/COCO_train2014_000000056416.png
564211,train,images/images/train/COCO_train2014_000000564211.jpg,maps/train/COCO_train2014_000000564211.png
564228,train,images/images/train/COCO_train2014_000000564228.jpg,maps/train/COCO_train2014_000000564228.png
564235,train,images/images/train/COCO_train2014_000000564235.jpg,maps/train/COCO_train2014_000000564235.png
564237,train,images/images/train/COCO_train2014_000000564237.jpg,maps/train/COCO_train2014_000000564237.png
564267,train,images/images/train/COCO_train2014_000000564267.jpg,maps/train/COCO_train2014_000000564267.png
564271,train,images/images/train/COCO_train2014_000000564271.jpg,maps/train/COCO_train2014_000000564271.png
5643,train,images/images/train/COCO_train2014_000000005643.jpg,maps/train/COCO_train2014_000000005643.png
56432,train,images/images/train/COCO_train2014_000000056432.jpg,maps/train/COCO_train2014_000000056432.png
564371,train,images/images/train/COCO_train2014_000000564371.jpg,maps/train/COCO_train2014_000000564371.png
564449,train,images/images/train/COCO_train2014_000000564449.jpg,maps/train/COCO_train2014_000000564449.png
564570,train,images/images/train/COCO_train2014_000000564570.jpg,maps/train/COCO_train2014_000000564570.png
564589,train,images/images/train/COCO_train2014_000000564589.jpg,maps/train/COCO_train2014_000000564589.png
564680,train,images/images/train/COCO_train2014_000000564680.jpg,maps/train/COCO_train2014_000000564680.png
564681,train,images/images/train/COCO_train2014_000000564681.jpg,maps/train/COCO_train2014_000000564681.png
564684,train,images/images/train/COCO_train2014_000000564684.jpg,maps/train/COCO_train2014_000000564684.png
564756,train,images/images/train/COCO_train2014_000000564756.jpg,maps/train/COCO_train2014_000000564756.png
564759,train,images/images/train/COCO_train2014_000000564759.jpg,maps/train/COCO_train2014_000000564759.png
56480,train,images/images/train/COCO_train2014_000000056480.jpg,maps/train/COCO_train2014_000000056480.png
564803,train,images/images/train/COCO_train2014_000000564803.jpg,maps/train/COCO_train2014_000000564803.png
5649,train,images/images/train/COCO_train2014_000000005649.jpg,maps/train/COCO_train2014_000000005649.png
564957,train,images/images/train/COCO_train2014_000000564957.jpg,maps/train/COCO_train2014_000000564957.png
565042,train,images/images/train/COCO_train2014_000000565042.jpg,maps/train/COCO_train2014_000000565042.png
565062,train,images/images/train/COCO_train2014_000000565062.jpg,maps/train/COCO_train2014_000000565062.png
565116,train,images/images/train/COCO_train2014_000000565116.jpg,maps/train/COCO_train2014_000000565116.png
565211,train,images/images/train/COCO_train2014_000000565211.jpg,maps/train/COCO_train2014_000000565211.png
565303,train,images/images/train/COCO_train2014_000000565303.jpg,maps/train/COCO_train2014_000000565303.png
565312,train,images/images/train/COCO_train2014_000000565312.jpg,maps/train/COCO_train2014_000000565312.png
565313,train,images/images/train/COCO_train2014_000000565313.jpg,maps/train/COCO_train2014_000000565313.png
565381,train,images/images/train/COCO_train2014_000000565381.jpg,maps/train/COCO_train2014_000000565381.png
565399,train,images/images/train/COCO_train2014_000000565399.jpg,maps/train/COCO_train2014_000000565399.png
565429,train,images/images/train/COCO_train2014_000000565429.jpg,maps/train/COCO_train2014_000000565429.png
565546,train,images/images/train/COCO_train2014_000000565546.jpg,maps/train/COCO_train2014_000000565546.png
565564,train,images/images/train/COCO_train2014_000000565564.jpg,maps/train/COCO_train2014_000000565564.png
565594,train,images/images/train/COCO_train2014_000000565594.jpg,maps/train/COCO_train2014_000000565594.png
565612,train,images/images/train/COCO_train2014_000000565612.jpg,maps/train/COCO_train2014_000000565612.png
565878,train,images/images/train/COCO_train2014_000000565878.jpg,maps/train/COCO_train2014_000000565878.png
