sample_id,project_split,official_split,image_relpath,map_relpath
349278,train,train,images/images/train/COCO_train2014_000000349278.jpg,maps/train/COCO_train2014_000000349278.png
349282,train,train,images/images/train/COCO_train2014_000000349282.jpg,maps/train/COCO_train2014_000000349282.png
349337,train,train,images/images/train/COCO_train2014_000000349337.jpg,maps/train/COCO_train2014_000000349337.png
349338,train,train,images/images/train/COCO_train2014_000000349338.jpg,maps/train/COCO_train2014_000000349338.png
349354,train,train,images/images/train/COCO_train2014_000000349354.jpg,maps/train/COCO_train2014_000000349354.png
349358,train,train,images/images/train/COCO_train2014_000000349358.jpg,maps/train/COCO_train2014_000000349358.png
349363,train,train,images/images/train/COCO_train2014_000000349363.jpg,maps/train/COCO_train2014_000000349363.png
349390,train,train,images/images/train/COCO_train2014_000000349390.jpg,maps/train/COCO_train2014_000000349390.png
349403,train,train,images/images/train/COCO_train2014_000000349403.jpg,maps/train/COCO_train2014_000000349403.png
349511,train,train,images/images/train/COCO_train2014_000000349511.jpg,maps/train/COCO_train2014_000000349511.png
349527,train,train,images/images/train/COCO_train2014_000000349527.jpg,maps/train/COCO_train2014_000000349527.png
349530,train,train,images/images/train/COCO_train2014_000000349530.jpg,maps/train/COCO_train2014_000000349530.png
349658,train,train,images/images/train/COCO_train2014_000000349658.jpg,maps/train/COCO_train2014_000000349658.png
349686,train,train,images/images/train/COCO_train2014_000000349686.jpg,maps/train/COCO_train2014_000000349686.png
349719,train,train,images/images/train/COCO_train2014_000000349719.jpg,maps/train/COCO_train2014_000000349719.png
349750,train,train,images/images/train/COCO_train2014_000000349750.jpg,maps/train/COCO_train2014_000000349750.png
349784,train,train,images/images/train/COCO_train2014_000000349784.jpg,maps/train/COCO_train2014_000000349784.png
349827,train,train,images/images/train/COCO_train2014_000000349827.jpg,maps/train/COCO_train2014_000000349827.png
349931,train,train,images/images/train/COCO_train2014_000000349931.jpg,maps/train/COCO_train2014_000000349931.png
349932,train,train,images/images/train/COCO_train2014_000000349932.jpg,maps/train/COCO_train2014_000000349932.png
349974,train,train,images/images/train/COCO_train2014_000000349974.jpg,maps/train/COCO_train2014_000000349974.png
350009,train,train,images/images/train/COCO_train2014_000000350009.jpg,maps/train/COCO_train2014_000000350009.png
350028,train,train,images/images/train/COCO_train2014_000000350028.jpg,maps/train/COCO_train2014_000000350028.png
35004,train,train,images/images/train/COCO_train2014_000000035004.jpg,maps/train/COCO_train2014_000000035004.png
350067,train,train,images/images/train/COCO_train2014_000000350067.jpg,maps/train/COCO_train2014_000000350067.png
350077,train,train,images/images/train/COCO_train2014_000000350077.jpg,maps/train/COCO_train2014_000000350077.png
350138,train,train,images/images/train/COCO_train2014_000000350138.jpg,maps/train/COCO_train2014_000000350138.png
350165,train,train,images/images/train/COCO_train2014_000000350165.jpg,maps/train/COCO_train2014_000000350165.png
350253,train,train,images/images/train/COCO_train2014_000000350253.jpg,maps/train/COCO_train2014_000000350253.png
350268,train,train,images/images/train/COCO_train2014_000000350268.jpg,maps/train/COCO_train2014_000000350268.png
350303,train,train,images/images/train/COCO_train2014_000000350303.jpg,maps/train/COCO_train2014_000000350303.png
35045,train,train,images/images/train/COCO_train2014_000000035045.jpg,maps/train/COCO_train2014_000000035045.png
350481,train,train,images/images/train/COCO_train2014_000000350481.jpg,maps/train/COCO_train2014_000000350481.png
350534,train,train,images/images/train/COCO_train2014_000000350534.jpg,maps/train/COCO_train2014_000000350534.png
350617,train,train,images/images/train/COCO_train2014_000000350617.jpg,maps/train/COCO_train2014_000000350617.png
350701,train,train,images/images/train/COCO_train2014_000000350701.jpg,maps/train/COCO_train2014_000000350701.png
350706,train,train,images/images/train/COCO_train2014_000000350706.jpg,maps/train/COCO_train2014_000000350706.png
350755,train,train,images/images/train/COCO_train2014_000000350755.jpg,maps/train/COCO_train2014_000000350755.png
350765,train,train,images/images/train/COCO_train2014_000000350765.jpg,maps/train/COCO_train2014_000000350765.png
350810,train,train,images/images/train/COCO_train2014_000000350810.jpg,maps/train/COCO_train2014_000000350810.png
35094,train,train,images/images/train/COCO_train2014_000000035094.jpg,maps/train/COCO_train2014_000000035094.png
350953,train,train,images/images/train/COCO_train2014_000000350953.jpg,maps/train/COCO_train2014_000000350953.png
35097,train,train,images/images/train/COCO_train2014_000000035097.jpg,maps/train/COCO_train2014_000000035097.png
35102,train,train,images/images/train/COCO_train2014_000000035102.jpg,maps/train/COCO_train2014_000000035102.png
351159,train,train,images/images/train/COCO_train2014_000000351159.jpg,maps/train/COCO_train2014_000000351159.png
351193,train,train,images/images/train/COCO_train2014_000000351193.jpg,maps/train/COCO_train2014_000000351193.png
35127,train,train,images/images/train/COCO_train2014_000000035127.jpg,maps/train/COCO_train2014_000000035127.png
351380,train,train,images/images/train/COCO_train2014_000000351380.jpg,maps/train/COCO_train2014_000000351380.png
351419,train,train,images/images/train/COCO_train2014_000000351419.jpg,maps/train/COCO_train2014_000000351419.png
351473,train,train,images/images/train/COCO_train2014_000000351473.jpg,maps/train/COCO_train2014_000000351473.png
351479,train,train,images/images/train/COCO_train2014_000000351479.jpg,maps/train/COCO_train2014_000000351479.png
351514,train,train,images/images/train/COCO_train2014_000000351514.jpg,maps/train/COCO_train2014_000000351514.png
351539,train,train,images/images/train/COCO_train2014_000000351539.jpg,maps/train/COCO_train2014_000000351539.png
351686,train,train,images/images/train/COCO_train2014_000000351686.jpg,maps/train/COCO_train2014_000000351686.png
351710,train,train,images/images/train/COCO_train2014_000000351710.jpg,maps/train/COCO_train2014_000000351710.png
351760,train,train,images/images/train/COCO_train2014_000000351760.jpg,maps/train/COCO_train2014_000000351760.png
351796,train,train,images/images/train/COCO_train2014_000000351796.jpg,maps/train/COCO_train2014_000000351796.png
351890,train,train,images/images/train/COCO_train2014_000000351890.jpg,maps/train/COCO_train2014_000000351890.png
351914,train,train,images/images/train/COCO_train2014_000000351914.jpg,maps/train/COCO_train2014_000000351914.png
351972,train,train,images/images/train/COCO_train2014_000000351972.jpg,maps/train/COCO_train2014_000000351972.png
352019,train,train,images/images/train/COCO_train2014_000000352019.jpg,maps/train/COCO_train2014_000000352019.png
352125,train,train,images/images/train/COCO_train2014_000000352125.jpg,maps/train/COCO_train2014_000000352125.png
352142,train,train,images/images/train/COCO_train2014_000000352142.jpg,maps/train/COCO_train2014_000000352142.png
352176,train,train,images/images/train/COCO_train2014_000000352176.jpg,maps/train/COCO_train2014_000000352176.png
352185,train,train,images/images/train/COCO_train2014_000000352185.jpg,maps/train/COCO_train2014_000000352185.png
352241,train,train,images/images/train/COCO_train2014_000000352241.jpg,maps/train/COCO_train2014_000000352241.png
352247,train,train,images/images/train/COCO_train2014_000000352247.jpg,maps/train/COCO_train2014_000000352247.png
352316,train,train,images/images/train/COCO_train2014_000000352316.jpg,maps/train/COCO_train2014_000000352316.png
352398,train,train,images/images/train/COCO_train2014_000000352398.jpg,maps/train/COCO_train2014_000000352398.png
352421,train,train,images/images/train/COCO_train2014_000000352421.jpg,maps/train/COCO_train2014_000000352421.png
352426,train,train,images/images/train/COCO_train2014_000000352426.jpg,maps/train/COCO_train2014_000000352426.png
352440,train,train,images/images/train/COCO_train2014_000000352440.jpg,maps/train/COCO_train2014_000000352440.png
352558,train,train,images/images/train/COCO_train2014_000000352558.jpg,maps/train/COCO_train2014_000000352558.png
352565,train,train,images/images/train/COCO_train2014_000000352565.jpg,maps/train/COCO_train2014_000000352565.png
35265,train,train,images/images/train/COCO_train2014_000000035265.jpg,maps/train/COCO_train2014_000000035265.png
352651,train,train,images/images/train/COCO_train2014_000000352651.jpg,maps/train/COCO_train2014_000000352651.png
352814,train,train,images/images/train/COCO_train2014_000000352814.jpg,maps/train/COCO_train2014_000000352814.png
352821,train,train,images/images/train/COCO_train2014_000000352821.jpg,maps/train/COCO_train2014_000000352821.png
352835,train,train,images/images/train/COCO_train2014_000000352835.jpg,maps/train/COCO_train2014_000000352835.png
352938,train,train,images/images/train/COCO_train2014_000000352938.jpg,maps/train/COCO_train2014_000000352938.png
353006,train,train,images/images/train/COCO_train2014_000000353006.jpg,maps/train/COCO_train2014_000000353006.png
353091,train,train,images/images/train/COCO_train2014_000000353091.jpg,maps/train/COCO_train2014_000000353091.png
353138,train,train,images/images/train/COCO_train2014_000000353138.jpg,maps/train/COCO_train2014_000000353138.png
353200,train,train,images/images/train/COCO_train2014_000000353200.jpg,maps/train/COCO_train2014_000000353200.png
353206,train,train,images/images/train/COCO_train2014_000000353206.jpg,maps/train/COCO_train2014_000000353206.png
353260,train,train,images/images/train/COCO_train2014_000000353260.jpg,maps/train/COCO_train2014_000000353260.png
353370,train,train,images/images/train/COCO_train2014_000000353370.jpg,maps/train/COCO_train2014_000000353370.png
353372,train,train,images/images/train/COCO_train2014_000000353372.jpg,maps/train/COCO_train2014_000000353372.png
353427,train,train,images/images/train/COCO_train2014_000000353427.jpg,maps/train/COCO_train2014_000000353427.png
353473,train,train,images/images/train/COCO_train2014_000000353473.jpg,maps/train/COCO_train2014_000000353473.png
353494,train,train,images/images/train/COCO_train2014_000000353494.jpg,maps/train/COCO_train2014_000000353494.png
353495,train,train,images/images/train/COCO_train2014_000000353495.jpg,maps/train/COCO_train2014_000000353495.png
3535,train,train,images/images/train/COCO_train2014_000000003535.jpg,maps/train/COCO_train2014_000000003535.png
353511,train,train,images/images/train/COCO_train2014_000000353511.jpg,maps/train/COCO_train2014_000000353511.png
35358,train,train,images/images/train/COCO_train2014_000000035358.jpg,maps/train/COCO_train2014_000000035358.png
35361,train,train,images/images/train/COCO_train2014_000000035361.jpg,maps/train/COCO_train2014_000000035361.png
353653,train,train,images/images/train/COCO_train2014_000000353653.jpg,maps/train/COCO_train2014_000000353653.png
353694,train,train,images/images/train/COCO_train2014_000000353694.jpg,maps/train/COCO_train2014_000000353694.png
353881,train,train,images/images/train/COCO_train2014_000000353881.jpg,maps/train/COCO_train2014_000000353881.png
353919,train,train,images/images/train/COCO_train2014_000000353919.jpg,maps/train/COCO_train2014_000000353919.png
354012,train,train,images/images/train/COCO_train2014_000000354012.jpg,maps/train/COCO_train2014_000000354012.png
354059,train,train,images/images/train/COCO_train2014_000000354059.jpg,maps/train/COCO_train2014_000000354059.png
35407,train,train,images/images/train/COCO_train2014_000000035407.jpg,maps/train/COCO_train2014_000000035407.png
354115,train,train,images/images/train/COCO_train2014_000000354115.jpg,maps/train/COCO_train2014_000000354115.png
354131,train,train,images/images/train/COCO_train2014_000000354131.jpg,maps/train/COCO_train2014_000000354131.png
354167,train,train,images/images/train/COCO_train2014_000000354167.jpg,maps/train/COCO_train2014_000000354167.png
354185,train,train,images/images/train/COCO_train2014_000000354185.jpg,maps/train/COCO_train2014_000000354185.png
354205,train,train,images/images/train/COCO_train2014_000000354205.jpg,maps/train/COCO_train2014_000000354205.png
35424,train,train,images/images/train/COCO_train2014_000000035424.jpg,maps/train/COCO_train2014_000000035424.png
354248,train,train,images/images/train/COCO_train2014_000000354248.jpg,maps/train/COCO_train2014_000000354248.png
35427,train,train,images/images/train/COCO_train2014_000000035427.jpg,maps/train/COCO_train2014_000000035427.png
354298,train,train,images/images/train/COCO_train2014_000000354298.jpg,maps/train/COCO_train2014_000000354298.png
354716,train,train,images/images/train/COCO_train2014_000000354716.jpg,maps/train/COCO_train2014_000000354716.png
354718,train,train,images/images/train/COCO_train2014_000000354718.jpg,maps/train/COCO_train2014_000000354718.png
354726,train,train,images/images/train/COCO_train2014_000000354726.jpg,maps/train/COCO_train2014_000000354726.png
35473,train,train,images/images/train/COCO_train2014_000000035473.jpg,maps/train/COCO_train2014_000000035473.png
354734,train,train,images/images/train/COCO_train2014_000000354734.jpg,maps/train/COCO_train2014_000000354734.png
354746,train,train,images/images/train/COCO_train2014_000000354746.jpg,maps/train/COCO_train2014_000000354746.png
354770,train,train,images/images/train/COCO_train2014_000000354770.jpg,maps/train/COCO_train2014_000000354770.png
354930,train,train,images/images/train/COCO_train2014_000000354930.jpg,maps/train/COCO_train2014_000000354930.png
354993,train,train,images/images/train/COCO_train2014_000000354993.jpg,maps/train/COCO_train2014_000000354993.png
355022,train,train,images/images/train/COCO_train2014_000000355022.jpg,maps/train/COCO_train2014_000000355022.png
355050,train,train,images/images/train/COCO_train2014_000000355050.jpg,maps/train/COCO_train2014_000000355050.png
355072,train,train,images/images/train/COCO_train2014_000000355072.jpg,maps/train/COCO_train2014_000000355072.png
35508,train,train,images/images/train/COCO_train2014_000000035508.jpg,maps/train/COCO_train2014_000000035508.png
355175,train,train,images/images/train/COCO_train2014_000000355175.jpg,maps/train/COCO_train2014_000000355175.png
355180,train,train,images/images/train/COCO_train2014_000000355180.jpg,maps/train/COCO_train2014_000000355180.png
355186,train,train,images/images/train/COCO_train2014_000000355186.jpg,maps/train/COCO_train2014_000000355186.png
355210,train,train,images/images/train/COCO_train2014_000000355210.jpg,maps/train/COCO_train2014_000000355210.png
35532,train,train,images/images/train/COCO_train2014_000000035532.jpg,maps/train/COCO_train2014_000000035532.png
355385,train,train,images/images/train/COCO_train2014_000000355385.jpg,maps/train/COCO_train2014_000000355385.png
355398,train,train,images/images/train/COCO_train2014_000000355398.jpg,maps/train/COCO_train2014_000000355398.png
355415,train,train,images/images/train/COCO_train2014_000000355415.jpg,maps/train/COCO_train2014_000000355415.png
355426,train,train,images/images/train/COCO_train2014_000000355426.jpg,maps/train/COCO_train2014_000000355426.png
355440,train,train,images/images/train/COCO_train2014_000000355440.jpg,maps/train/COCO_train2014_000000355440.png
355481,train,train,images/images/train/COCO_train2014_000000355481.jpg,maps/train/COCO_train2014_000000355481.png
355620,train,train,images/images/train/COCO_train2014_000000355620.jpg,maps/train/COCO_train2014_000000355620.png
355647,train,train,images/images/train/COCO_train2014_000000355647.jpg,maps/train/COCO_train2014_000000355647.png
355674,train,train,images/images/train/COCO_train2014_000000355674.jpg,maps/train/COCO_train2014_000000355674.png
355727,train,train,images/images/train/COCO_train2014_000000355727.jpg,maps/train/COCO_train2014_000000355727.png
355737,train,train,images/images/train/COCO_train2014_000000355737.jpg,maps/train/COCO_train2014_000000355737.png
355748,train,train,images/images/train/COCO_train2014_000000355748.jpg,maps/train/COCO_train2014_000000355748.png
355778,train,train,images/images/train/COCO_train2014_000000355778.jpg,maps/train/COCO_train2014_000000355778.png
355918,train,train,images/images/train/COCO_train2014_000000355918.jpg,maps/train/COCO_train2014_000000355918.png
356011,train,train,images/images/train/COCO_train2014_000000356011.jpg,maps/train/COCO_train2014_000000356011.png
356060,train,train,images/images/train/COCO_train2014_000000356060.jpg,maps/train/COCO_train2014_000000356060.png
356066,train,train,images/images/train/COCO_train2014_000000356066.jpg,maps/train/COCO_train2014_000000356066.png
356079,train,train,images/images/train/COCO_train2014_000000356079.jpg,maps/train/COCO_train2014_000000356079.png
356174,train,train,images/images/train/COCO_train2014_000000356174.jpg,maps/train/COCO_train2014_000000356174.png
356184,train,train,images/images/train/COCO_train2014_000000356184.jpg,maps/train/COCO_train2014_000000356184.png
356290,train,train,images/images/train/COCO_train2014_000000356290.jpg,maps/train/COCO_train2014_000000356290.png
356330,train,train,images/images/train/COCO_train2014_000000356330.jpg,maps/train/COCO_train2014_000000356330.png
356362,train,train,images/images/train/COCO_train2014_000000356362.jpg,maps/train/COCO_train2014_000000356362.png
356374,train,train,images/images/train/COCO_train2014_000000356374.jpg,maps/train/COCO_train2014_000000356374.png
356382,train,train,images/images/train/COCO_train2014_000000356382.jpg,maps/train/COCO_train2014_000000356382.png
356569,train,train,images/images/train/COCO_train2014_000000356569.jpg,maps/train/COCO_train2014_000000356569.png
356645,train,train,images/images/train/COCO_train2014_000000356645.jpg,maps/train/COCO_train2014_000000356645.png
356654,train,train,images/images/train/COCO_train2014_000000356654.jpg,maps/train/COCO_train2014_000000356654.png
356665,train,train,images/images/train/COCO_train2014_000000356665.jpg,maps/train/COCO_train2014_000000356665.png
356746,train,train,images/images/train/COCO_train2014_000000356746.jpg,maps/train/COCO_train2014_000000356746.png
356856,train,train,images/images/train/COCO_train2014_000000356856.jpg,maps/train/COCO_train2014_000000356856.png
356916,train,train,images/images/train/COCO_train2014_000000356916.jpg,maps/train/COCO_train2014_000000356916.png
356921,train,train,images/images/train/COCO_train2014_000000356921.jpg,maps/train/COCO_train2014_000000356921.png
356941,train,train,images/images/train/COCO_train2014_000000356941.jpg,maps/train/COCO_train2014_000000356941.png
35696,train,train,images/images/train/COCO_train2014_000000035696.jpg,maps/train/COCO_train2014_000000035696.png
35712,train,train,images/images/train/COCO_train2014_000000035712.jpg,maps/train/COCO_train2014_000000035712.png
35725,train,train,images/images/train/COCO_train2014_000000035725.jpg,maps/train/COCO_train2014_000000035725.png
357289,train,train,images/images/train/COCO_train2014_000000357289.jpg,maps/train/COCO_train2014_000000357289.png
357294,train,train,images/images/train/COCO_train2014_000000357294.jpg,maps/train/COCO_train2014_000000357294.png
35741,train,train,images/images/train/COCO_train2014_000000035741.jpg,maps/train/COCO_train2014_000000035741.png
357428,train,train,images/images/train/COCO_train2014_000000357428.jpg,maps/train/COCO_train2014_000000357428.png
357429,train,train,images/images/train/COCO_train2014_000000357429.jpg,maps/train/COCO_train2014_000000357429.png
357461,train,train,images/images/train/COCO_train2014_000000357461.jpg,maps/train/COCO_train2014_000000357461.png
357561,train,train,images/images/train/COCO_train2014_000000357561.jpg,maps/train/COCO_train2014_000000357561.png
357584,train,train,images/images/train/COCO_train2014_000000357584.jpg,maps/train/COCO_train2014_000000357584.png
357668,train,train,images/images/train/COCO_train2014_000000357668.jpg,maps/train/COCO_train2014_000000357668.png
35771,train,train,images/images/train/COCO_train2014_000000035771.jpg,maps/train/COCO_train2014_000000035771.png
357790,train,train,images/images/train/COCO_train2014_000000357790.jpg,maps/train/COCO_train2014_000000357790.png
357799,train,train,images/images/train/COCO_train2014_000000357799.jpg,maps/train/COCO_train2014_000000357799.png
357831,train,train,images/images/train/COCO_train2014_000000357831.jpg,maps/train/COCO_train2014_000000357831.png
357881,train,train,images/images/train/COCO_train2014_000000357881.jpg,maps/train/COCO_train2014_000000357881.png
3579,train,train,images/images/train/COCO_train2014_000000003579.jpg,maps/train/COCO_train2014_000000003579.png
358085,train,train,images/images/train/COCO_train2014_000000358085.jpg,maps/train/COCO_train2014_000000358085.png
35820,train,train,images/images/train/COCO_train2014_000000035820.jpg,maps/train/COCO_train2014_000000035820.png
358216,train,train,images/images/train/COCO_train2014_000000358216.jpg,maps/train/COCO_train2014_000000358216.png
358297,train,train,images/images/train/COCO_train2014_000000358297.jpg,maps/train/COCO_train2014_000000358297.png
35844,train,train,images/images/train/COCO_train2014_000000035844.jpg,maps/train/COCO_train2014_000000035844.png
358523,train,train,images/images/train/COCO_train2014_000000358523.jpg,maps/train/COCO_train2014_000000358523.png
358558,train,train,images/images/train/COCO_train2014_000000358558.jpg,maps/train/COCO_train2014_000000358558.png
358580,train,train,images/images/train/COCO_train2014_000000358580.jpg,maps/train/COCO_train2014_000000358580.png
358599,train,train,images/images/train/COCO_train2014_000000358599.jpg,maps/train/COCO_train2014_000000358599.png
358616,train,train,images/images/train/COCO_train2014_000000358616.jpg,maps/train/COCO_train2014_000000358616.png
358667,train,train,images/images/train/COCO_train2014_000000358667.jpg,maps/train/COCO_train2014_000000358667.png
358730,train,train,images/images/train/COCO_train2014_000000358730.jpg,maps/train/COCO_train2014_000000358730.png
358825,train,train,images/images/train/COCO_train2014_000000358825.jpg,maps/train/COCO_train2014_000000358825.png
358836,train,train,images/images/train/COCO_train2014_000000358836.jpg,maps/train/COCO_train2014_000000358836.png
358841,train,train,images/images/train/COCO_train2014_000000358841.jpg,maps/train/COCO_train2014_000000358841.png
359005,train,train,images/images/train/COCO_train2014_000000359005.jpg,maps/train/COCO_train2014_000000359005.png
359048,train,train,images/images/train/COCO_train2014_000000359048.jpg,maps/train/COCO_train2014_000000359048.png
359070,train,train,images/images/train/COCO_train2014_000000359070.jpg,maps/train/COCO_train2014_000000359070.png
359098,train,train,images/images/train/COCO_train2014_000000359098.jpg,maps/train/COCO_train2014_000000359098.png
359249,train,train,images/images/train/COCO_train2014_000000359249.jpg,maps/train/COCO_train2014_000000359249.png
359337,train,train,images/images/train/COCO_train2014_000000359337.jpg,maps/train/COCO_train2014_000000359337.png
359357,train,train,images/images/train/COCO_train2014_000000359357.jpg,maps/train/COCO_train2014_000000359357.png
359364,train,train,images/images/train/COCO_train2014_000000359364.jpg,maps/train/COCO_train2014_000000359364.png
359365,train,train,images/images/train/COCO_train2014_000000359365.jpg,maps/train/COCO_train2014_000000359365.png
359595,train,train,images/images/train/COCO_train2014_000000359595.jpg,maps/train/COCO_train2014_000000359595.png
359656,train,train,images/images/train/COCO_train2014_000000359656.jpg,maps/train/COCO_train2014_000000359656.png
359686,train,train,images/images/train/COCO_train2014_000000359686.jpg,maps/train/COCO_train2014_000000359686.png
359695,train,train,images/images/train/COCO_train2014_000000359695.jpg,maps/train/COCO_train2014_000000359695.png
359704,train,train,images/images/train/COCO_train2014_000000359704.jpg,maps/train/COCO_train2014_000000359704.png
359853,train,train,images/images/train/COCO_train2014_000000359853.jpg,maps/train/COCO_train2014_000000359853.png
360092,train,train,images/images/train/COCO_train2014_000000360092.jpg,maps/train/COCO_train2014_000000360092.png
36017,train,train,images/images/train/COCO_train2014_000000036017.jpg,maps/train/COCO_train2014_000000036017.png
360273,train,train,images/images/train/COCO_train2014_000000360273.jpg,maps/train/COCO_train2014_000000360273.png
360277,train,train,images/images/train/COCO_train2014_000000360277.jpg,maps/train/COCO_train2014_000000360277.png
36029,train,train,images/images/train/COCO_train2014_000000036029.jpg,maps/train/COCO_train2014_000000036029.png
360374,train,train,images/images/train/COCO_train2014_000000360374.jpg,maps/train/COCO_train2014_000000360374.png
360500,train,train,images/images/train/COCO_train2014_000000360500.jpg,maps/train/COCO_train2014_000000360500.png
360536,train,train,images/images/train/COCO_train2014_000000360536.jpg,maps/train/COCO_train2014_000000360536.png
360548,train,train,images/images/train/COCO_train2014_000000360548.jpg,maps/train/COCO_train2014_000000360548.png
360604,train,train,images/images/train/COCO_train2014_000000360604.jpg,maps/train/COCO_train2014_000000360604.png
360736,train,train,images/images/train/COCO_train2014_000000360736.jpg,maps/train/COCO_train2014_000000360736.png
360771,train,train,images/images/train/COCO_train2014_000000360771.jpg,maps/train/COCO_train2014_000000360771.png
360870,train,train,images/images/train/COCO_train2014_000000360870.jpg,maps/train/COCO_train2014_000000360870.png
361108,train,train,images/images/train/COCO_train2014_000000361108.jpg,maps/train/COCO_train2014_000000361108.png
361197,train,train,images/images/train/COCO_train2014_000000361197.jpg,maps/train/COCO_train2014_000000361197.png
361233,train,train,images/images/train/COCO_train2014_000000361233.jpg,maps/train/COCO_train2014_000000361233.png
361248,train,train,images/images/train/COCO_train2014_000000361248.jpg,maps/train/COCO_train2014_000000361248.png
361334,train,train,images/images/train/COCO_train2014_000000361334.jpg,maps/train/COCO_train2014_000000361334.png
361356,train,train,images/images/train/COCO_train2014_000000361356.jpg,maps/train/COCO_train2014_000000361356.png
361359,train,train,images/images/train/COCO_train2014_000000361359.jpg,maps/train/COCO_train2014_000000361359.png
361394,train,train,images/images/train/COCO_train2014_000000361394.jpg,maps/train/COCO_train2014_000000361394.png
361464,train,train,images/images/train/COCO_train2014_000000361464.jpg,maps/train/COCO_train2014_000000361464.png
361672,train,train,images/images/train/COCO_train2014_000000361672.jpg,maps/train/COCO_train2014_000000361672.png
361738,train,train,images/images/train/COCO_train2014_000000361738.jpg,maps/train/COCO_train2014_000000361738.png
361909,train,train,images/images/train/COCO_train2014_000000361909.jpg,maps/train/COCO_train2014_000000361909.png
362007,train,train,images/images/train/COCO_train2014_000000362007.jpg,maps/train/COCO_train2014_000000362007.png
362046,train,train,images/images/train/COCO_train2014_000000362046.jpg,maps/train/COCO_train2014_000000362046.png
362067,train,train,images/images/train/COCO_train2014_000000362067.jpg,maps/train/COCO_train2014_000000362067.png
362072,train,train,images/images/train/COCO_train2014_000000362072.jpg,maps/train/COCO_train2014_000000362072.png
362118,train,train,images/images/train/COCO_train2014_000000362118.jpg,maps/train/COCO_train2014_000000362118.png
362120,train,train,images/images/train/COCO_train2014_000000362120.jpg,maps/train/COCO_train2014_000000362120.png
362151,train,train,images/images/train/COCO_train2014_000000362151.jpg,maps/train/COCO_train2014_000000362151.png
362282,train,train,images/images/train/COCO_train2014_000000362282.jpg,maps/train/COCO_train2014_000000362282.png
362314,train,train,images/images/train/COCO_train2014_000000362314.jpg,maps/train/COCO_train2014_000000362314.png
362340,train,train,images/images/train/COCO_train2014_000000362340.jpg,maps/train/COCO_train2014_000000362340.png
362371,train,train,images/images/train/COCO_train2014_000000362371.jpg,maps/train/COCO_train2014_000000362371.png
362499,train,train,images/images/train/COCO_train2014_000000362499.jpg,maps/train/COCO_train2014_000000362499.png
362505,train,train,images/images/train/COCO_train2014_000000362505.jpg,maps/train/COCO_train2014_000000362505.png
36260,train,train,images/images/train/COCO_train2014_000000036260.jpg,maps/train/COCO_train2014_000000036260.png
36273,train,train,images/images/train/COCO_train2014_000000036273.jpg,maps/train/COCO_train2014_000000036273.png
362744,train,train,images/images/train/COCO_train2014_000000362744.jpg,maps/train/COCO_train2014_000000362744.png
362879,train,train,images/images/train/COCO_train2014_000000362879.jpg,maps/train/COCO_train2014_000000362879.png
362944,train,train,images/images/train/COCO_train2014_000000362944.jpg,maps/train/COCO_train2014_000000362944.png
362966,train,train,images/images/train/COCO_train2014_000000362966.jpg,maps/train/COCO_train2014_000000362966.png
363023,train,train,images/images/train/COCO_train2014_000000363023.jpg,maps/train/COCO_train2014_000000363023.png
36303,train,train,images/images/train/COCO_train2014_000000036303.jpg,maps/train/COCO_train2014_000000036303.png
363038,train,train,images/images/train/COCO_train2014_000000363038.jpg,maps/train/COCO_train2014_000000363038.png
363078,train,train,images/images/train/COCO_train2014_000000363078.jpg,maps/train/COCO_train2014_000000363078.png
363084,train,train,images/images/train/COCO_train2014_000000363084.jpg,maps/train/COCO_train2014_000000363084.png
363160,train,train,images/images/train/COCO_train2014_000000363160.jpg,maps/train/COCO_train2014_000000363160.png
363217,train,train,images/images/train/COCO_train2014_000000363217.jpg,maps/train/COCO_train2014_000000363217.png
363504,train,train,images/images/train/COCO_train2014_000000363504.jpg,maps/train/COCO_train2014_000000363504.png
363514,train,train,images/images/train/COCO_train2014_000000363514.jpg,maps/train/COCO_train2014_000000363514.png
363549,train,train,images/images/train/COCO_train2014_000000363549.jpg,maps/train/COCO_train2014_000000363549.png
363602,train,train,images/images/train/COCO_train2014_000000363602.jpg,maps/train/COCO_train2014_000000363602.png
363621,train,train,images/images/train/COCO_train2014_000000363621.jpg,maps/train/COCO_train2014_000000363621.png
363639,train,train,images/images/train/COCO_train2014_000000363639.jpg,maps/train/COCO_train2014_000000363639.png
363656,train,train,images/images/train/COCO_train2014_000000363656.jpg,maps/train/COCO_train2014_000000363656.png
363826,train,train,images/images/train/COCO_train2014_000000363826.jpg,maps/train/COCO_train2014_000000363826.png
363885,train,train,images/images/train/COCO_train2014_000000363885.jpg,maps/train/COCO_train2014_000000363885.png
363917,train,train,images/images/train/COCO_train2014_000000363917.jpg,maps/train/COCO_train2014_000000363917.png
363933,train,train,images/images/train/COCO_train2014_000000363933.jpg,maps/train/COCO_train2014_000000363933.png
364067,train,train,images/images/train/COCO_train2014_000000364067.jpg,maps/train/COCO_train2014_000000364067.png
36417,train,train,images/images/train/COCO_train2014_000000036417.jpg,maps/train/COCO_train2014_000000036417.png
364244,train,train,images/images/train/COCO_train2014_000000364244.jpg,maps/train/COCO_train2014_000000364244.png
364364,train,train,images/images/train/COCO_train2014_000000364364.jpg,maps/train/COCO_train2014_000000364364.png
364372,train,train,images/images/train/COCO_train2014_000000364372.jpg,maps/train/COCO_train2014_000000364372.png
